total_rt,refs,celcious,return pipe,date
553.86,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.7,12.0,2021-06-18 14:45:00
537.68,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.9,12.0,2021-06-18 15:00:00
522.7,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.0,12.0,2021-06-18 15:15:00
535.85,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.9,12.0,2021-06-18 15:30:00
548.36,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.6,12.0,2021-06-18 15:45:00
548.36,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.5,12.0,2021-06-18 16:00:00
523.52,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.5,12.0,2021-06-18 16:15:00
514.69,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.6,12.0,2021-06-18 16:30:00
514.69,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.8,12.0,2021-06-18 16:45:00
498.24,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.8,12.0,2021-06-18 17:00:00
488.31,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.0,12.0,2021-06-18 17:15:00
493.61,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.0,12.0,2021-06-18 17:30:00
493.61,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.9,12.0,2021-06-18 17:45:00
298.11,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.8,12.0,2021-06-18 18:00:00
279.29,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,12.0,2021-06-18 18:15:00
287.53,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,12.0,2021-06-18 18:30:00
250.71,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,12.0,2021-06-18 18:45:00
263.2,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,12.0,2021-06-18 19:00:00
263.2,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,12.0,2021-06-18 19:15:00
212.96,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,11.2592,2021-06-18 19:30:00
212.96,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,11.2592,2021-06-18 19:45:00
228.6,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,11.572,2021-06-18 20:00:00
206.62,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,11.1324,2021-06-18 20:15:00
206.62,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,11.1324,2021-06-18 20:30:00
203.85,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,11.077,2021-06-18 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,7.0,2021-06-18 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,7.0,2021-06-18 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,7.0,2021-06-18 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,7.0,2021-06-18 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-18 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-18 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-18 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-18 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-18 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-18 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-18 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-18 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-19 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,7.0,2021-06-19 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,7.0,2021-06-19 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,7.0,2021-06-19 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,7.0,2021-06-19 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,7.0,2021-06-19 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-19 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-19 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-19 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-19 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-19 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,7.0,2021-06-19 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-19 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-19 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-19 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-19 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,7.0,2021-06-19 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,7.0,2021-06-19 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-19 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,7.0,2021-06-19 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-19 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,7.0,2021-06-19 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,7.0,2021-06-19 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,7.0,2021-06-19 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,7.0,2021-06-19 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,7.0,2021-06-19 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,7.0,2021-06-19 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,7.0,2021-06-19 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,7.0,2021-06-19 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,7.0,2021-06-19 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,7.0,2021-06-19 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,7.0,2021-06-19 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,7.0,2021-06-19 08:00:00
334.81,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.0,12.0,2021-06-19 08:15:00
350.02,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.2,12.0,2021-06-19 08:30:00
350.02,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.7,12.0,2021-06-19 08:45:00
311.76,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.7,12.0,2021-06-19 09:00:00
313.79,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.8,12.0,2021-06-19 09:15:00
308.94,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.8,12.0,2021-06-19 09:30:00
308.94,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.4,12.0,2021-06-19 09:45:00
317.19,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22.1,12.0,2021-06-19 10:00:00
303.53,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22.2,12.0,2021-06-19 10:15:00
303.53,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22.2,12.0,2021-06-19 10:30:00
301.06,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22.4,12.0,2021-06-19 10:45:00
301.06,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22.4,12.0,2021-06-19 11:00:00
286.96,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.8,12.0,2021-06-19 11:15:00
309.44,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.8,12.0,2021-06-19 11:30:00
309.44,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.0,12.0,2021-06-19 11:45:00
318.22,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.5,12.0,2021-06-19 12:00:00
304.97,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.1,12.0,2021-06-19 12:15:00
281.56,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.1,12.0,2021-06-19 12:30:00
288.77,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.2,12.0,2021-06-19 12:45:00
288.77,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.2,12.0,2021-06-19 13:00:00
278.85,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.7,12.0,2021-06-19 13:15:00
273.06,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.7,12.0,2021-06-19 13:30:00
278.62,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.7,12.0,2021-06-19 13:45:00
287.69,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.9,12.0,2021-06-19 14:00:00
287.69,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.6,12.0,2021-06-19 14:15:00
312.28,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.6,12.0,2021-06-19 14:30:00
298.57,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.9,12.0,2021-06-19 14:45:00
284.58,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.6,12.0,2021-06-19 15:00:00
300.22,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.3,12.0,2021-06-19 15:15:00
297.88,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.3,12.0,2021-06-19 15:30:00
307.24,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.2,12.0,2021-06-19 15:45:00
307.24,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.1,12.0,2021-06-19 16:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,7.0,2021-06-19 16:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,7.0,2021-06-19 16:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,7.0,2021-06-19 16:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-19 17:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,7.0,2021-06-19 17:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,7.0,2021-06-19 17:30:00
318.41,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.7,12.0,2021-06-19 17:45:00
318.41,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.6,12.0,2021-06-19 18:00:00
316.59,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.8,12.0,2021-06-19 18:15:00
337.1,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.8,12.0,2021-06-19 18:30:00
329.11,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.7,12.0,2021-06-19 18:45:00
329.11,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21.1,12.0,2021-06-19 19:00:00
315.69,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.7,12.0,2021-06-19 19:15:00
318.08,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.7,12.0,2021-06-19 19:30:00
327.01,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.4,12.0,2021-06-19 19:45:00
332.98,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.2,12.0,2021-06-19 20:00:00
322.25,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.0,12.0,2021-06-19 20:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,7.0,2021-06-19 20:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,7.0,2021-06-19 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-19 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-19 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-19 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-19 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,7.0,2021-06-19 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.1,7.0,2021-06-19 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,7.0,2021-06-19 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.1,7.0,2021-06-19 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,7.0,2021-06-19 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,7.0,2021-06-19 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,7.0,2021-06-19 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,7.0,2021-06-19 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,7.0,2021-06-20 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,7.0,2021-06-20 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-20 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-20 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-20 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-20 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-20 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,7.0,2021-06-20 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,7.0,2021-06-20 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-20 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-20 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,7.0,2021-06-20 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-20 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-20 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-20 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,7.0,2021-06-20 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,7.0,2021-06-20 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,7.0,2021-06-20 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,7.0,2021-06-20 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,7.0,2021-06-20 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-20 08:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,7.0,2021-06-20 08:15:00
289.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.1,12.0,2021-06-20 08:30:00
289.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.2,12.0,2021-06-20 08:45:00
287.42,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.5,12.0,2021-06-20 09:00:00
304.75,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.7,12.0,2021-06-20 09:15:00
306.9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.1,12.0,2021-06-20 09:30:00
289.77,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.8,12.0,2021-06-20 09:45:00
301.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.1,12.0,2021-06-20 10:00:00
301.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.8,12.0,2021-06-20 10:15:00
289.67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.4,12.0,2021-06-20 10:30:00
289.67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.6,12.0,2021-06-20 10:45:00
175.72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.6,10.5144,2021-06-20 11:00:00
175.72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",24.4,10.5144,2021-06-20 11:15:00
159.44,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",24.1,10.1888,2021-06-20 11:30:00
159.44,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",24.3,10.1888,2021-06-20 11:45:00
312.43,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",24.5,12.0,2021-06-20 12:00:00
312.43,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",25.2,12.0,2021-06-20 12:15:00
290.25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",25.2,12.0,2021-06-20 12:30:00
29.18,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",25.4,7.5836,2021-06-20 12:45:00
282.01,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",25.7,12.0,2021-06-20 13:00:00
294.29,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.5,12.0,2021-06-20 13:15:00
337.72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.8,12.0,2021-06-20 13:30:00
337.72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.6,12.0,2021-06-20 13:45:00
212.34,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.4,11.2468,2021-06-20 14:00:00
212.34,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.4,11.2468,2021-06-20 14:15:00
320.05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.4,12.0,2021-06-20 14:30:00
208.79,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.1,11.175799999999999,2021-06-20 14:45:00
309.13,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.8,12.0,2021-06-20 15:00:00
309.13,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.9,12.0,2021-06-20 15:15:00
317.51,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.9,12.0,2021-06-20 15:30:00
343.88,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.9,12.0,2021-06-20 15:45:00
291.97,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.9,12.0,2021-06-20 16:00:00
291.97,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.9,12.0,2021-06-20 16:15:00
291.97,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.9,12.0,2021-06-20 16:30:00
293.19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.9,12.0,2021-06-20 16:45:00
293.19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.9,12.0,2021-06-20 17:00:00
253.57,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.0,12.0,2021-06-20 17:15:00
253.57,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.5,12.0,2021-06-20 17:30:00
359.54,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.0,12.0,2021-06-20 17:45:00
359.54,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.0,12.0,2021-06-20 18:00:00
303.79,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.2,12.0,2021-06-20 18:15:00
216.81,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.0,11.3362,2021-06-20 18:30:00
